"","ReviewID","Ranking","ReviewDate","Sentiment","Year","Tokenized_Sentence","money_related","delivery_service","return_service","products","customer_service","brand","Topic"
"955",196,1,2019-08-13,-1.2963,2019,"den meddel jeg få være at de ingen kunne gøre heller ikke hendes overordne på trods af at de indrømme at det være deres fejl hun ville forsøge .",0,0,0,0,0,0,"Uncategorized"
"956",196,1,2019-08-13,1.33333,2019,"jeg skulle ikke forvente at der kunne gøre nogen nu stå vi og skulle på ferie og vores opsparing til ferie være på uretmæssigvis tage fra vi .",0,0,0,0,1,0,"Customer Service"
"957",196,1,2019-08-13,1.91667,2019,"uge før tid uden at den tage ansvar tilbyde kompensation elle fiker deres fejl .",0,0,0,0,0,0,"Uncategorized"
"958",196,1,2019-08-13,2.72222,2019,"den eneste man få være en rabatkode til næste køb på ..... som om man nogensinde komme til at handle der igen .",0,0,0,0,0,0,"Uncategorized"
"959",196,1,2019-08-13,-4,2019,"jeg være knust ryste og helt igennem frustrere over at de have frarøv vi mulighed for at komme på ferie nu aldrig om jeg nogensinde ville handle der igen og jeg ville bestemt fortælle min historie til al der overveje at handle hos de",0,0,0,0,0,0,"Uncategorized"
"960",197,1,2019-08-12,-1.13889,2019,"den juli levere jeg følge ordre tilbage til zalando.dk fordi den være for lille og i skulle i følge en mail have modtage retursendelse den ... og i maile skrive i at jeg ville kunne se beløb .",0,1,1,0,1,1,"Delivery"
"961",197,1,2019-08-12,0.9,2019,"krone på min konto udtog i løb af bankdag .",1,0,0,0,0,0,"Money"
"962",197,1,2019-08-12,2,2019,"jeg have endnu ikke modtage min penge .",1,1,0,0,0,0,"Money"
"963",197,1,2019-08-12,-2.88889,2019,"jeg synes det være utrolig dårlig kundeservice at i overhovedet ikke reagere på min henvendelse på mailimat at i ikke gøre som i love at betale kunde penge tilbage .",1,0,0,0,1,0,"Money"
"964",197,1,2019-08-12,-2,2019,"det være useriøst .",0,0,0,0,0,0,"Uncategorized"
"965",197,1,2019-08-12,1.22222,2019,"jeg have ellers handle hos i mange gang .",0,0,0,0,0,0,"Uncategorized"
"966",197,1,2019-08-12,0,2019,".",0,0,0,0,0,0,"Uncategorized"
"967",197,1,2019-08-12,-0.77778,2019,"jeg have handle for sidste gang hos i .",0,0,0,0,0,0,"Uncategorized"
"968",197,1,2019-08-12,-2.22222,2019,"beklage ..",0,0,0,0,0,0,"Uncategorized"
"969",198,2,2019-08-12,3,2019,"godt udvalg osv på zalando .",0,0,0,1,0,1,"Products"
"970",198,2,2019-08-12,-3.16667,2019,"dag fra bestilling til levering være simpelthen slet ikke god nok .",0,1,0,0,1,0,"Delivery"
"971",198,2,2019-08-12,2.5,2019,"af ligne side være der boozt.com som have lynhurtig dag til dag levering fordi de både afsende med den samme og levering kun tage dag med gls .",0,1,0,0,1,0,"Delivery"
"972",199,1,2019-08-12,3.5,2019,"jeg bestille tøj og sko fra zalando mandag den i håb om at jeg ville nå at modtage vare til weekend .",0,1,0,1,0,1,"Delivery"
"973",199,1,2019-08-12,2.83333,2019,"de komme ikke hvilken være fair nok da leveringstid være oplyse til at være dag .",0,1,0,0,1,0,"Delivery"
"974",199,1,2019-08-12,3.83333,2019,"i sted håbe jeg så på at jeg ville nå at modtage det til weekend efter .",0,1,0,0,0,0,"Delivery"
"975",199,1,2019-08-12,4.33333,2019,"ikke engang denne kunne lade sig gøre da pakke først blive sende i torsdag den hvor det blive oplyse at levering ville finde sted i dag mandag .",0,1,0,0,1,0,"Delivery"
"976",199,1,2019-08-12,1.75,2019,"i have altså skulle bruge dag på at levere min vare .",0,0,0,1,0,0,"Products"
"977",199,1,2019-08-12,4.16667,2019,"det være godt nok ringe for en ellers stor virksomhed .",0,0,0,0,1,1,"Customer Service"
"978",199,1,2019-08-12,-1,2019,"det være fjerde gang jeg købe nogen fra jeres hjemmeside og aldrig have leveringstid være under hverdag .",0,1,0,0,1,1,"Delivery"
"979",199,1,2019-08-12,-0.77778,2019,"det være derfor også sidste gang jeg have handle hos i .",0,0,0,0,0,0,"Uncategorized"
"980",200,1,2019-08-12,-0.66667,2019,"så være den gal igen have ellers beslutte at give zalando en .",0,0,0,0,0,1,"Brand"
"981",200,1,2019-08-12,1.5,2019,"chance efter sidste gang hvor jeg ikke nå at modtage min mor fødselsdagsgave og måtte møde tomhændet op denne gang vente jeg på .",0,1,0,0,0,0,"Delivery"
"982",200,1,2019-08-12,-0.33333,2019,"døgn efter det være afsende og have ingen høre endnu .",0,0,0,0,0,0,"Uncategorized"
"983",200,1,2019-08-12,-2.33333,2019,"den slem være at jeg have bestille det til skagen for der have jeg være på ferie indtil nu .",0,0,0,0,0,0,"Uncategorized"
"984",200,1,2019-08-12,-0.05556,2019,"tænke at uge fra jeg bestille være nok nu være jeg tilbage i københavn så det være jo supe eftersom de kun omdirigere indenfor samme postnr .",0,0,0,0,0,0,"Uncategorized"
"985",200,1,2019-08-12,-1.16667,2019,"det være de der ikke overholde deres tid og de have selv vælge at benytte postnord så de måtte tage konsekvens .",0,1,0,0,0,0,"Delivery"
"986",200,1,2019-08-12,7.25926,2019,"efter kontakt til de få jeg besked på at den eneste de kunne være at få den anden retur og så skulle jeg så selv lægge penge ud til den hele igen og bestille al på ny .",1,0,1,0,1,0,"Money"
"987",200,1,2019-08-12,5.66667,2019,"få tilbudt en gavekort på krone hvor jeg så selvfølgelig skulle købe for mange hundrede krone for at indløse det .",1,0,0,0,0,0,"Money"
"988",200,1,2019-08-12,0.66667,2019,"ellers tak jeg få aldrig bruge det for jeg have få nok af zalando og deres dårlig service .",0,0,0,0,1,1,"Customer Service"
"989",201,1,2019-08-12,4.66667,2019,"efter mange år som stabil kunde hos zalando være jeg nu selv ende i den situation ikke at få tilbagebetalt min penge fra returnere vare .",1,0,1,1,1,1,"Money"
"990",201,1,2019-08-12,0.55556,2019,"tidligere have jeg følge med på trustpilot .",0,0,0,0,0,0,"Uncategorized"
"991",201,1,2019-08-12,4.69444,2019,"altid tænke at det heldigvis ikke ramme jeg .",0,0,0,0,0,0,"Uncategorized"
"992",201,1,2019-08-12,-0.5,2019,"det gøre det så alligevel og herfra skulle lyde den stor advarsel imod at købe vare på zalando .",0,0,0,1,0,1,"Products"
"993",201,1,2019-08-12,-1.5,2019,"når man kontakt kundeservice få man en usammenhængende forklaring .",0,0,0,0,1,0,"Customer Service"
"994",201,1,2019-08-12,0.66667,2019,"det være simpelthen så uordentligt at behandle kunde på den måde",0,0,0,0,1,0,"Customer Service"
"995",202,5,2019-08-11,7,2019,"min oplevelse med zalando have altid være positiv .",0,0,0,0,0,1,"Brand"
"996",202,5,2019-08-11,0,2019,"også denne gang .",0,0,0,0,0,0,"Uncategorized"
"997",202,5,2019-08-11,1.83333,2019,"skrive i dag søndag at jeg gerne ville returnere vare .",0,0,1,1,0,0,"Return"
"998",202,5,2019-08-11,1.66667,2019,"i en ny kasse idet jeg have smidt original kasse ud .",0,0,0,0,0,0,"Uncategorized"
"999",202,5,2019-08-11,3.75,2019,"have allerede få svar og måtte gerne returnere selvom man normalt skulle returnere i original kasse .",0,0,1,0,0,0,"Return"
"1000",202,5,2019-08-11,8.26667,2019,"perfekt service..jeg være meget tilfreds",0,0,0,0,1,0,"Customer Service"
"1001",203,1,2019-08-10,-0.66667,2019,"kunne ikke komme i kontakt med de .",0,0,0,0,1,0,"Customer Service"
"1002",203,1,2019-08-10,0.83333,2019,"brugerflade være blive for avanceret .",0,0,0,0,0,0,"Uncategorized"
"1003",204,3,2019-08-10,-1.33333,2019,"få en forkert vare da jeg købe her .",0,0,0,1,0,0,"Products"
"1004",204,3,2019-08-10,3.11111,2019,"nu have jeg sende den tilbage og hvis jeg få min rigtig produkt næstegang kunne det ryge op på stjerne .",0,0,0,1,0,0,"Products"
"1005",205,3,2019-08-09,0.83333,2019,"pudsig kundeservice .",0,0,0,0,1,0,"Customer Service"
"1006",205,3,2019-08-09,0.33333,2019,"jeg bestille en produkt den juli .",0,0,0,1,0,0,"Products"
"1007",205,3,2019-08-09,-0.5,2019,"den juli få jeg mail om at den være forsinke .",0,0,0,0,1,0,"Customer Service"
"1008",205,3,2019-08-09,0,2019,"i forgårs altså uge efter bestilling skrive jeg og høre hvor den blive af .",0,0,0,0,0,0,"Uncategorized"
"1009",205,3,2019-08-09,-0.66667,2019,"jeg kunne stadig ikke track den .",0,1,0,0,0,0,"Delivery"
"1010",205,3,2019-08-09,-3.5,2019,"jeg få svar at den desværre være gå tabe .",0,0,0,0,0,0,"Uncategorized"
"1011",205,3,2019-08-09,0,2019,".",0,0,0,0,0,0,"Uncategorized"
"1012",205,3,2019-08-09,5.72222,2019,"at jeg få penge tilbage så hvis jeg stadig være interessere så kunne jeg bestille en ny .",1,0,0,0,0,0,"Money"
"1013",205,3,2019-08-09,-0.55556,2019,"nu koste pågældende vare så meget end den gøre da jeg købe den for uge siden .",0,0,0,1,0,0,"Products"
"1014",205,3,2019-08-09,-2.5,2019,"fejl ske .",0,0,0,0,0,0,"Uncategorized"
"1015",205,3,2019-08-09,0,2019,".",0,0,0,0,0,0,"Uncategorized"
"1016",205,3,2019-08-09,-0.02222,2019,"lidt mærkeligt at jeg få en mail fra i en uge efter bestilling med at den være forsinke til at den nu uge efter være helt væk .",0,0,0,1,1,0,"Products"
"1017",205,3,2019-08-09,0.88889,2019,"hvis i have den på lage hvorfor sende i den så ikke bare til jeg ?",0,0,0,0,0,0,"Uncategorized"
"1018",205,3,2019-08-09,0.25,2019,"nej jeg gide selvfølgelig ikke købe samme produkt til en høj pris fordi i have lave fejlande jeg få en mere uddybende svar med forklaring på ovenstående .",1,0,0,1,1,0,"Money"
"1019",205,3,2019-08-09,1.33333,2019,"samme proces .",0,0,0,0,0,0,"Uncategorized"
"1020",205,3,2019-08-09,-2.80556,2019,"jeg synes stadig det være for omstændigt for kunde når i lave fejl .",0,0,0,0,1,0,"Customer Service"
"1021",205,3,2019-08-09,-1.66667,2019,"især når der så absolut ingen kompensation være for den fejl .",0,0,0,0,0,0,"Uncategorized"
"1022",206,1,2019-08-09,2.66667,2019,"jeg have returnere nogen vare og de sige de have overføre penge til jeg .",1,0,1,1,0,0,"Money"
"1023",206,1,2019-08-09,-0.83333,2019,"jeg have ikke modtage de og min bank være på sag .",0,1,0,0,0,0,"Delivery"
"1024",206,1,2019-08-09,-3.66667,2019,"kunne ikke finde penge på den konto nr .",1,0,0,0,0,0,"Money"
"1025",206,1,2019-08-09,0.33333,2019,"de sige de være overføre til .",1,0,0,0,0,0,"Money"
"1026",206,1,2019-08-09,-4.13333,2019,"meget dårlig oplevelse .",0,0,0,0,0,1,"Brand"
"1027",207,2,2019-08-09,9.5,2019,"zalando have en stor udvalg af flot og smart tøj .",0,0,0,1,0,1,"Products"
"1028",207,2,2019-08-09,1.83333,2019,"når en som jeg så komme til at kø nogen jeg ik ville have igen så returnere jeg det og få ingen penge tilbage .",1,0,1,0,0,0,"Money"
"1029",207,2,2019-08-09,-0.72222,2019,"jeg have prøve den gang nu og det være simpelthen ikke i orden .",0,0,0,0,0,0,"Uncategorized"
"1030",208,1,2019-08-09,8.62778,2019,"jeg bestille nogen vare i søndag den hvor jeg både før og efter køb få at vide at leveringstid ville være dag hvilken ville passe fint da jeg først skulle bruge den søndag .",0,1,0,1,1,0,"Delivery"
"1031",208,1,2019-08-09,0.16667,2019,"nu være det fredag og ifølge min track and trace have post nord ikke engang få pakke .",0,1,0,0,0,0,"Delivery"
"1032",208,1,2019-08-09,2.41667,2019,"min ordre skulle udelukkende bruge til en ferie jeg rejse på på søndag og hvis jeg have vidst jeg ikke ville få pakke før på søndag have jeg ikke bestille det .",0,0,0,0,0,0,"Uncategorized"
"1033",208,1,2019-08-09,1,2019,"samtidig have jeg selv måtte tage fat i kundeservice for at få nogen information omkring min pakke som endnu ikke være pakke onsdag aften .",0,0,0,0,1,0,"Customer Service"
"1034",208,1,2019-08-09,-6.66667,2019,"al i al en skuffe oplevelse med mangel på information fra kundeservice og hastighed og desværre ikke første gang jeg opleve det .",0,0,0,0,1,1,"Customer Service"
"1035",209,5,2019-08-09,6.33333,2019,"mange vare god pris og hurtig fringe .",1,1,0,1,1,0,"Money"
"1036",209,5,2019-08-09,5.16667,2019,"al i al supe fed købs oplevelse kunne varm anbefale zalandon",0,0,0,0,0,1,"Brand"
"1037",210,1,2019-08-09,1.22222,2019,"have handle meget i zalando i mange år .",0,0,0,0,0,1,"Brand"
"1038",210,1,2019-08-09,2.34444,2019,"synes ikke den sidste give mening få købe nogen camel aktiv sko som ikke være billig sko blive slide inden måned tid og da jeg skrive til de sige de det være slid af sko .",0,0,0,1,0,0,"Products"
"1039",210,1,2019-08-09,0,2019,"under måned brug ?",0,0,0,0,0,0,"Uncategorized"
"1040",210,1,2019-08-09,-3.33016,2019,"da det ikke være billig sko gummi sål være slide og i stykke som give tegn på dårlig materiale synes ikke det give mening synes ikke det være den rette service",0,0,0,1,1,0,"Products"
"1041",211,5,2019-08-09,3.93333,2019,"vi bruge tit zalando og meget tilfreds .",0,0,0,0,0,1,"Brand"
"1042",211,5,2019-08-09,6.33333,2019,"hurtig levering og vi have ikke have problem med returnering .",0,1,1,0,1,0,"Delivery"
"1043",212,5,2019-08-09,4.66667,2019,"altid være tilfreds og være det stadig .",0,0,0,0,0,0,"Uncategorized"
"1044",212,5,2019-08-09,-0.33333,2019,"levering have være lidt længe end normalt .",0,1,0,0,1,0,"Delivery"
"1045",212,5,2019-08-09,0,2019,"have de også skrive på deres hjemmeside",0,0,0,0,0,1,"Brand"
"1046",213,5,2019-08-08,-4.77778,2019,"jeg handle næsten al min tøj fra zalando og jeg have aldrig have problem med det .",0,0,0,1,0,1,"Products"
"1047",213,5,2019-08-08,4.05556,2019,"al være som det skulle være og jeg glæde med til at handle på zalando igen",0,0,0,0,0,1,"Brand"
"1048",214,2,2019-08-08,3.66667,2019,"jeg have tidligere være tilfreds med at købe på zalando .",0,0,0,0,0,1,"Brand"
"1049",214,2,2019-08-08,-1.53333,2019,"sidst få jeg min pakke senere end love med en undskyldning om at de have travlt .",0,0,0,0,0,0,"Uncategorized"
"1050",214,2,2019-08-08,0.16667,2019,"nu have jeg bestille tre par sko den .",0,0,0,1,0,0,"Products"
"1051",214,2,2019-08-08,0,2019,"og have stadig ikke modtage min pakke .",0,1,0,0,0,0,"Delivery"
"1052",214,2,2019-08-08,-4.66667,2019,"det være simpelthen for langsom behandlingstid når anden side formå at sørge for at man have den dag senere .",0,1,0,0,1,1,"Delivery"
"1053",214,2,2019-08-08,-0.77778,2019,"sidste gang jeg handle hos zalandon",0,0,0,0,0,1,"Brand"
"1054",215,5,2019-08-08,5,2019,"fantastisk hjemmeside .",0,0,0,0,0,1,"Brand"
"1055",215,5,2019-08-08,9.16667,2019,"al være som det skulle være stor udvalg god kvalitet og hurtig levering og retur .",0,1,1,1,1,0,"Delivery"
"1056",215,5,2019-08-08,1.38889,2019,"have handle her masse af gang og hver gang have det være en supe oplevelse herfra",0,0,0,0,0,1,"Brand"
"1057",216,5,2019-08-08,6.66667,2019,"have have en rigtig god oplevelse med køb af en del vare for nyligt .",0,0,0,1,0,1,"Products"
"1058",216,5,2019-08-08,4.33333,2019,"hurtig levering og hurtig tilbagebetaling af retur .",1,1,1,0,1,0,"Money"
"1059",216,5,2019-08-08,2.66667,2019,"al godt herfra",0,0,0,0,0,0,"Uncategorized"
"1060",217,5,2019-08-07,2.38889,2019,"bestille armbånds ur og en par ørering begge del være modtage handle gerne med i igen",0,1,0,0,1,0,"Delivery"
"1061",218,4,2019-08-07,9.33333,2019,"jeg have altid være tilfreds med zalando gode vare og hurtig levering .",0,1,0,1,1,1,"Delivery"
"1062",218,4,2019-08-07,4.66667,2019,"den eneste minus være at de nu have minimumsbeløb for at få gratis levering .",0,1,0,0,1,0,"Delivery"
"1063",219,2,2019-08-07,6,2019,"jeg have egentlig altid være glad for zalando .",0,0,0,0,0,1,"Brand"
"1064",219,2,2019-08-07,-0.5,2019,"jeg synes de være begynde halt bagefter .",0,0,0,0,0,0,"Uncategorized"
"1065",219,2,2019-08-07,0,2019,".",0,0,0,0,0,0,"Uncategorized"
"1066",219,2,2019-08-07,-4.61111,2019,"jeg synes de være blive utrolig langsom til at sende tøj afsted og selvom der på deres hjemmeside stå vi have travlt i øjeblik synes jeg ikke det være en undskyldning længe .",0,0,0,1,0,1,"Products"
"1067",219,2,2019-08-07,1.61111,2019,"vi have travlt i øjeblik have stå der i mange måned jeg synes også de være blive langsom til at sætte penge fra retur vare ind .",1,0,1,1,0,0,"Money"
"1068",219,2,2019-08-07,0.41667,2019,"der gå alt for lang tid hvad ske der for i zalando ?",0,0,0,0,0,1,"Brand"
"1069",219,2,2019-08-07,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1070",220,1,2019-08-07,-0.16667,2019,"have nu vente dag og have ikke få min penge tilbage .",1,0,0,0,0,0,"Money"
"1071",220,1,2019-08-07,-1.66667,2019,"have sende mails og de blive med at sige at jeg skulle vente og skrive igen ... bestille aldrig igen fra de .",0,0,0,0,1,0,"Customer Service"
"1072",221,1,2019-08-06,0,2019,"bestille den på zalandos hjemmeside .",0,0,0,0,0,1,"Brand"
"1073",221,1,2019-08-06,4.5,2019,"returne en vare den og have endnu ikke modtage min penge zalando have nu i dag holde på krone på trods af mange opkald til kundeservice ske der ingenting .",1,1,1,1,1,1,"Money"
"1074",221,1,2019-08-06,5.25,2019,"modtage mail om at der ville gå bankdag før jeg ville få min penge og der være nu gå siden de modtage pakke .",1,1,0,0,1,0,"Money"
"1075",221,1,2019-08-06,-0.66667,2019,"kundeservice give besked på at pakke være modtage og at de vente på at beløb skulle sende tilbage denne have de sige begge gang jeg have ringe .",0,1,0,0,1,0,"Delivery"
"1076",221,1,2019-08-06,2,2019,"penge være endnu ikke modtage .",1,1,0,0,0,0,"Money"
"1077",221,1,2019-08-06,-0.5,2019,"have nu sende rest af min bestilling retur også på_grund_af den mangle service .",0,0,1,0,1,0,"Return"
"1078",222,1,2019-08-06,5.5,2019,"returnere en vare med post nord den modtage mail fra zalando samme dag om at de med glæde .",0,1,1,1,1,1,"Delivery"
"1079",222,1,2019-08-06,1.5,2019,"... allerede nu mulighed for at refundere du beløb fremgå af din konto indenfor bankdag .",0,0,1,0,0,0,"Return"
"1080",222,1,2019-08-06,-0.33333,2019,"i dag være den altså bankdag og beløb være endnu ikke modtage .",0,1,0,0,0,0,"Delivery"
"1081",222,1,2019-08-06,1.61111,2019,"telefonisk kontakt med zalando kundeservice i sidste uge oplyse at beløb ville være fremme og hvis ikke så ring bare igen .",0,0,0,0,1,1,"Customer Service"
"1082",222,1,2019-08-06,3.44444,2019,"zalando være en godt tænke koncept .",0,0,0,0,0,1,"Brand"
"1083",222,1,2019-08-06,-0.66667,2019,"hvor være det ærgerligt at deres kundeservice hvor venlig de end lyde ikke være i stand til at hjælpe med nogen som helst udover standardsvar som det foregå automatisk det kunne vi ikke hjælpe med det være regnskabsafdeling der have kludde i system en c .",0,0,0,0,1,0,"Customer Service"
"1084",222,1,2019-08-06,1.27778,2019,"det måtte åbenbart gå fantastisk for zalando siden de ikke finde det nødvendig at yde bare en minimum af kundeservice ærgerligt .",0,0,0,0,1,1,"Customer Service"
"1085",223,1,2019-08-06,-0.66667,2019,"zalando undlade at udbetal refusion af returnere vare .",0,0,1,1,0,1,"Return"
"1086",223,1,2019-08-06,0.96667,2019,"den love dato udbetaling af refusionsbeløb være for længe overskrede .",1,0,0,0,0,0,"Money"
"1087",223,1,2019-08-06,-1.20741,2019,"zalando gøre ingenting for at fremskynde processe de tilbyde ingen form for kompensation og være i den hele tage totalt afvise når man kontakt de for at høre status .",0,0,0,0,1,1,"Customer Service"
"1088",223,1,2019-08-06,4.16667,2019,"til trods for at de i sidste uge selv bede jeg om at ringe igen hvis jeg ikke have modtage penge inden for en par dag så være den eneste de gøre være at oplyse at regnskabsafdeling fortsat ikke have udbetale refusion .",1,1,0,0,1,0,"Money"
"1089",223,1,2019-08-06,1.5,2019,"det være åbenbart ikke deres intention at hjælpe med at tilbagebetal den tusindvis af krone de skylde ... ?",1,0,0,0,0,0,"Money"
"1090",224,1,2019-08-06,2.55556,2019,"ville gerne have give stjerne i alt det være jo fuldstændig absurd at i zalando trække nogen penge som ikke være jeres jeg have returnere forskellig ordre den ene af de fordi i have sende den forkert vare og jeg have få bekræftigelse på at i have modtage de alligevel trække i for al order i al krone på trods af at jeg gentagende gang have være i dialog med jeres kundeservice .",1,1,1,1,1,1,"Money"
"1091",224,1,2019-08-06,4.7,2019,"da jeg ringe til i endnu engang her til morgen få jeg at vide at i ville prve at refundere penge hver dag den næste uge og hvis ikke så skulle jeg ringe ind så det kunne blive sende videre i system altså hvad foregå der ?",1,0,1,0,1,0,"Money"
"1092",224,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1093",224,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1094",224,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1095",224,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1096",224,1,2019-08-06,3.08333,2019,"jeg stå og skulle ud at rejse i lang tid på mandag og jeg kunne da ikke vente mange ugermåned på at få min penge tilbage .",1,0,0,0,0,0,"Money"
"1097",224,1,2019-08-06,3.88889,2019,"og som undskylde for ulejlighed få jeg en rabatkode på på min næste ordre jeg bestille aldrig fra i igen så jeg ville ikke have de jeg ville bare gerne gave min penge det være jo fuldstændig forrykt",1,0,0,0,0,0,"Money"
"1098",225,1,2019-08-06,0.27778,2019,"købe par trusse den da de være for lille i stykke sende jeg den retur så zelando modtage det .",0,1,1,0,0,0,"Delivery"
"1099",225,1,2019-08-06,0.83333,2019,"herefter få jeg en mail den vedrørende refundering af beløb indenfor hverdag .",0,0,0,0,1,0,"Customer Service"
"1100",225,1,2019-08-06,2,2019,"vi have nu den og jeg have endnu ikke modtage min penge retur ?",1,1,1,0,0,0,"Money"
"1101",225,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1102",225,1,2019-08-06,0.33333,2019,"og de svare ikke på mail",0,0,0,1,1,0,"Products"
"1103",226,1,2019-08-06,0,2019,"virksomhed fusker ?",0,0,0,0,0,1,"Brand"
"1104",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1105",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1106",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1107",226,1,2019-08-06,0.16667,2019,"jeg have bestille forskellig ordre og al tre være retur retning i have bekræfte jeg inde være returnere og nu sige i min kort ikke kunne debitere ?",0,0,1,0,0,0,"Return"
"1108",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1109",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1110",226,1,2019-08-06,0,2019,"hvad have i gang i ?",0,0,0,0,0,0,"Uncategorized"
"1111",226,1,2019-08-06,3.16667,2019,"være trofast zalando fan .",0,0,0,0,0,1,"Brand"
"1112",226,1,2019-08-06,-0.83333,2019,"i kunne tro jeg ikke turde bestille nogen mere ?",0,0,0,0,0,0,"Uncategorized"
"1113",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1114",226,1,2019-08-06,0,2019,"?",0,0,0,0,0,0,"Uncategorized"
"1115",226,1,2019-08-06,2,2019,"i trække penge som ikke være jeres ?",1,0,0,0,0,0,"Money"
"1116",226,1,2019-08-06,-8.15,2019,"virkelig fusk og snyd være så forarge over denne opførsel og have oven i køb kontakt kundeservice før med samme problem og i have aldrig svar ?",0,0,0,0,1,0,"Customer Service"
"1117",226,1,2019-08-06,-1.33333,2019,"i være fuldstændig ligeglad med jeres kunde",0,0,0,0,1,0,"Customer Service"
"1118",227,3,2019-08-05,1.66667,2019,"fin koncept .",0,0,0,0,0,0,"Uncategorized"
"1119",227,3,2019-08-05,1.33333,2019,"hvis de skulle have karakter over middel måtte der gøre nogen ved den laaaaaaang leveringstid .",0,1,0,0,1,0,"Delivery"
"1120",227,3,2019-08-05,1.16667,2019,"standard for onlinevirksomhed være levering næste dag ...",0,1,0,0,1,1,"Delivery"
"1121",228,5,2019-08-05,4.83333,2019,"stor udvælge hurtig levering",0,1,0,0,1,0,"Delivery"
"1122",229,5,2019-08-05,6.75,2019,"altid stor udvalg god søgefunktion hurtig levering og ingen besvær med returnering .",0,1,1,1,1,0,"Delivery"
"1123",230,1,2019-08-05,0,2019,"bestille poloshirts .",0,0,0,0,0,0,"Uncategorized"
"1124",230,1,2019-08-05,-0.61111,2019,"det vise sig de være alt for lille så returnere de begge .",0,0,1,0,0,0,"Return"
"1125",230,1,2019-08-05,-1,2019,"det hævdes der kun være registrere en retur .",0,0,1,0,0,0,"Return"
"1126",230,1,2019-08-05,2.66667,2019,"jeg gå en mail om at penge ville blive overføre retur den .",1,0,1,0,1,0,"Money"
"1127",230,1,2019-08-05,-0.33333,2019,"i sted hæves der for den ene poloshirt den .",0,0,0,0,0,0,"Uncategorized"
"1128",230,1,2019-08-05,-0.66667,2019,"så nu stå jeg uden den vare .",0,0,0,1,0,0,"Products"
"1129",230,1,2019-08-05,-4.55556,2019,"have betale for en og have ikke få svar på den mail jeg sende omkring denne den så kedelig oplevelse stadig ingen svar på mail her den det være åbenbar krone ud af vindue useriøst firma og sidste gang jeg købe hos zalando .",1,0,0,0,1,1,"Money"
"1130",230,1,2019-08-05,0.66667,2019,"det være vel lærepenge .",1,0,0,0,0,0,"Money"
"1131",230,1,2019-08-05,0,2019,".",0,0,0,0,0,0,"Uncategorized"
"1132",231,1,2019-08-05,-2.66667,2019,"lidt ærgerligt at man være nødt til at give stjer .",0,0,0,0,0,0,"Uncategorized"
"1133",231,1,2019-08-05,0,2019,"jeg ville have give nul .",0,0,0,0,0,0,"Uncategorized"
"1134",231,1,2019-08-05,1,2019,"returnere vare for over uge siden og få den .",0,0,1,1,0,0,"Return"
"1135",231,1,2019-08-05,2.33333,2019,"juli mail om at min penge ville blive returnere indenfor bankdag .",1,0,1,0,1,0,"Money"
"1136",231,1,2019-08-05,3.93333,2019,"rykke den .. for penge og få at vide at der være itproblem .",1,0,0,0,0,0,"Money"
"1137",231,1,2019-08-05,0.27778,2019,"pågældende mandlig medarbejder n regne med at de være der inden uge udgang .",0,0,0,0,1,0,"Customer Service"
"1138",231,1,2019-08-05,0.33333,2019,"ingen refundering modtage den .",0,1,0,0,1,0,"Delivery"
"1139",231,1,2019-08-05,1.72222,2019,"august hvorfor jeg igen ringe og få fat i n. efter en diskussion frem og tilbage hvor jeg hverken kunne få oplyse kontakt til bogholderi eller navn på kundeservicechef med_videre smide han rør på .",0,0,0,0,1,0,"Customer Service"
"1140",231,1,2019-08-05,5.66667,2019,"skrive derefter til kundeservice på formular på hjemmeside og få dog sen samme dag svar fra en anden medarbejder s med følge svar tak for din henvendelse .",0,0,0,0,1,1,"Customer Service"
"1141",231,1,2019-08-05,0.55556,2019,"jeg forstå skam godt hvad du skrive til vi .",0,0,0,0,0,0,"Uncategorized"
"1142",231,1,2019-08-05,-0.57407,2019,"vi i kundeservice ville hellere end gerne refundere du beløb som mangel fra din ordre xxxxxxxxxx .",0,0,1,0,1,0,"Return"
"1143",231,1,2019-08-05,-1.83333,2019,"af sikkerhedsmæssig årsag så have vi slet ikke adgang til dn slags oplysning eller system .",0,0,0,0,0,0,"Uncategorized"
"1144",231,1,2019-08-05,-1.57407,2019,"det have vi en hel anden afdeling der sidde og sørge for .",0,0,0,0,0,0,"Uncategorized"
"1145",231,1,2019-08-05,1,2019,"da denne afdeling ikke kun operere for danmark .",0,0,0,0,0,0,"Uncategorized"
